#{"t_start": 1766678415.1025152, "env_id": "None"}
r,l,t
-119.22432,61,66.685817
-122.23147,112,66.746642
-130.60184,52,66.785159
-119.24801,61,66.830688
-128.90292,41,66.886996
-121.267334,57,66.967939
-128.74464,41,66.989152
-118.678505,53,67.100959
-120.908485,49,67.194651
-120.21927,209,67.39948
-124.89254,215,67.801172
-119.52503,53,67.906893
-237.36731,2000,70.714248
-237.75885,2000,70.71458
-119.03355,55,70.81688
-238.71811,2000,70.903496
-120.96651,58,71.011633
-148.04395,161,71.020219
-130.5222,61,71.15999
-127.46708,76,71.318039
-127.7621,76,71.500751
-122.19203,102,71.744575
-241.51176,2000,71.758159
-178.6822,369,71.906221
-124.27282,55,71.919258
-127.33219,76,71.983923
-123.63771,53,72.086994
-127.48758,76,72.201987
-121.30422,52,72.235673
-133.7829,125,73.50909
-121.611824,46,73.58496
-144.06033,118,73.805361
-138.94054,161,73.852487
-122.31097,70,73.988404
-119.01575,190,74.067861
-151.43872,107,74.351112
-149.75128,138,74.360541
-146.38313,94,74.616697
-152.45625,168,74.808639
-139.27689,107,74.893107
-125.789635,76,74.98637
-147.311,137,75.270356
-142.01471,201,75.316294
-127.90461,65,75.412536
-147.935,129,75.589114
-130.29771,85,75.600673
-119.912285,60,75.73238
-128.34973,75,75.8848
-129.79797,139,75.89864
-127.12429,87,76.072753
-128.05722,63,76.206898
-160.30597,174,76.26751
-130.81145,87,76.390808
-120.920364,57,76.514407
-128.39717,103,76.7426
-243.95094,2000,76.773953
-154.59683,252,76.821828
-121.96115,64,76.893774
-129.06001,62,77.027267
-133.012,147,77.100345
-118.45489,51,77.147844
-118.62814,156,77.178683
-142.43323,121,77.413023
-119.880974,116,77.432404
-121.438576,58,77.542347
-141.56032,251,77.65478
-141.64465,125,77.707765
-129.09709,76,77.721586
-121.264595,51,77.824565
-130.24463,79,77.896601
-148.83559,149,78.009933
-118.86665,61,78.045413
-121.68629,108,78.085019
-118.316185,64,78.191716
-122.70598,53,79.297076
-128.93137,137,79.315344
-119.85279,146,79.400963
-244.36917,2000,79.428586
-129.02867,51,79.438984
-132.10037,45,79.536405
-127.9823,51,79.560958
-131.93665,45,79.641797
-132.06897,45,79.739972
-120.58955,105,79.798339
-132.0206,45,79.850948
-132.0455,45,79.948344
-128.91324,76,79.975175
-132.02005,45,80.060426
-132.13028,45,80.162074
-132.07118,45,80.267358
-156.55786,149,80.322563
-150.4962,411,80.366258
-132.14514,45,80.381725
-132.16022,45,80.487146
-131.95186,45,80.58534
-123.40644,143,80.651713
-132.00645,45,80.68676
-131.88916,45,80.786338
-132.00462,45,80.888502
-132.1272,45,80.986871
-147.24701,290,81.027337
-130.36572,188,81.081491
-132.11775,45,81.101115
-120.75759,41,81.178268
-132.06276,45,81.205794
-123.97522,48,81.289204
-131.90411,45,81.312525
-132.09764,45,81.412543
-122.98572,78,81.475271
-132.11052,45,81.525971
-132.01546,45,81.627319
-120.54554,79,81.663225
-132.05302,45,81.728643
-132.0545,45,81.831141
-142.206,111,81.914135
-132.17961,45,81.9407
-132.1252,45,82.034562
-131.99947,45,82.125658
-132.05835,45,82.218363
-141.64711,165,82.265494
-131.93779,45,82.314849
-176.42337,585,82.353866
-120.13239,45,82.369936
-131.95605,45,82.424566
-124.067184,44,82.472966
-132.07715,45,82.532908
-132.11072,45,82.634606
-125.70812,114,82.736768
-131.93243,45,82.74567
-132.1177,45,82.839386
-131.87352,45,82.942676
-138.70547,120,83.008569
-132.1746,45,83.047137
-120.3151,42,83.106012
-131.86687,328,83.118832
-131.99994,45,83.158752
-131.94344,45,83.256787
-137.0127,91,83.317106
-132.20872,45,83.359834
-131.99072,45,83.460951
-135.92159,89,83.52503
-132.0635,45,83.569712
-127.349174,52,83.639937
-132.11095,45,83.670711
-131.9284,45,83.766833
-132.14656,45,83.872247
-260.19385,2000,83.905873
-126.28568,39,84.934887
-125.7747,44,85.064755
-167.81055,462,85.19241
-159.41586,247,85.232902
-137.28778,158,85.586887
-252.80623,2000,90.060146
-253.86081,2000,90.060541
-251.68025,2000,90.060689
-254.25659,2000,90.060764
-133.47182,74,90.211285
-141.69199,127,90.308893
